Test name,Test ID,Result,Comments
"Check Intel ME version",MNE006.001,PASS,"wrong id: should be .201"
"Wireless card detection (Ubuntu)",MWL001.201,PASS,
"Wireless card detection (Fedora)",MWL001.202,PASS,
"Wireless card detection (Windows)",MWL001.301,PASS,"manual, Windows on this device changes the bootorder after booting making it impossible to run automated tests via ssh"
"NET controller after coldboot (Ubuntu)",NET001.001,PASS,
"NET controller after warmboot (Ubuntu)",NET002.001,PASS,
"NET controller after reboot (Qubes OS)",NET003.002,PASS,
"Net controller after reboot (Ubuntu)",NET003.201,PASS,
"Net controller after reboot (Fedora)",NET003.202,PASS,
"NET controller after suspend (Fedora)",NET004.202,PASS,
"NET controller after suspend (Ubuntu) (S0ix)",NET005.201,PASS,
"NET controller after suspend (Fedora) (S0ix)",NET005.202,PASS,
"NET controller after suspend (Ubuntu) (S3)",NET006.201,PASS,
"NET controller after suspend (Fedora) (S3)",NET006.202,PASS,
"NVMe support in firmware",NVM001.001,PASS,
"NVMe support in OS (Ubuntu)",NVM001.201,PASS,
"NVMe support in OS (Fedora)",NVM001.202,PASS,
"NVMe support in OS (Windows)",NVM001.301,PASS,
"Check Power State After Power Failure default state (firmware)",PSF001.001,PASS,
"Powered Off State Restoration Test",PSF002.001,PASS,
"Powered On State Restoration Test",PSF003.001,PASS,
"Check Password Setup option availability and default state",PSW001.001,PASS,
"Password setting mechanism correctness checking",PSW002.001,PASS,
"Attempt to log in with a correct password",PSW003.001,PASS,
"Attempt to log in with an incorrect password",PSW004.001,PASS,
"Attempt to log in with an incorrect password 3 times",PSW005.001,PASS,
"Attempt to turn off setup password functionality",PSW006.001,PASS,
"Attempt to set non-compliant password",PSW007.001,PASS,
"Attempt to set old password",PSW008.001,PASS,
"Dasharo Network Boot is available",PXE001.001,PASS,
"Dasharo network boot menu boot options order is correct",PXE002.001,PASS,
"Autoboot option is available and works correctly",PXE003.001,PASS,
"OS installation option is available and works correctly",PXE005.001,PASS,
"iPXE shell option is available and works correctly",PXE006.001,PASS,
"QubesOS installation",QBS001.001,PASS,"Only 4.3.0-rc1 has succeeded. Release 4.2.4 was failing consistently"
"Boot QubesOS",QBS001.002,PASS,"4.3.0-rc1"
"Make Qubes the default boot entry",QBS003.001,PASS,"4.3.0-rc1 "
"Boot installed Qubes from SSD",QBS004.001,PASS,"4.3.0-rc1 "
"Reboot in Qubes",QBS005.001,PASS,"4.3.0-rc1 "
"F9 resets Enable USB stack option to default",RTD001.001,PASS,
"F9 resets Enable USB Mass Storage driver option to default",RTD002.001,PASS,
"F9 resets Lock the BIOS boot medium option to default",RTD003.001,PASS,
"F9 resets Enable SMM BIOS write protection to default",RTD004.001,PASS,
"F9 resets Enable network boot to default",RTD006.001,PASS,
"F9 resets Intel ME mode to default",RTD007.001,PASS,
"Check Secure Boot default state (firmware)",SBO001.001,PASS,
"UEFI Secure Boot (Ubuntu)",SBO002.001,PASS,
"UEFI Secure Boot (Windows)",SBO002.002,PASS,
"Attempt to boot file with the correct key from Shell (firmware)",SBO003.001,PASS,
"Attempt to boot file without the key from Shell (firmware)",SBO004.001,PASS,
"Attempt to boot file with the wrong-signed key from Shell (firmware)",SBO005.001,PASS,
"Reset Secure Boot Keys option availability (firmware)",SBO006.001,PASS,
"Attempt to boot the file after restoring keys to default (firmware)",SBO007.001,PASS,
"Attempt to enroll the key in the incorrect format (firmware)",SBO008.001,PASS,
"CPU clock speed displayed in setup menu",SET001.001,PASS,
"RAM speed displayed in setup menu",SET002.001,PASS,
"RAM size displayed in setup menu",SET003.001,PASS,
"Expected CPU clock speed displayed in setup menu",SET004.001,PASS,
"Expected RAM speed displayed in setup menu",SET005.001,PASS,
"Expected RAM size displayed in setup menu",SET006.001,PASS,
"Wi-fi connection after cold boot (Ubuntu)",SMW001.001,PASS,
"Wi-fi connection after warm boot (Ubuntu)",SMW002.201,PASS,
"Wi-fi connection after warm boot (Fedora)",SMW002.202,PASS,
"Wi-fi connection after reboot (Ubuntu)",SMW003.201,PASS,
"Wi-fi connection after reboot (Fedora)",SMW003.202,PASS,
"Wi-fi connection after suspension (Qubes OS) (S3)",SMW004.004,PASS,
"Wi-fi connection after suspension (Ubuntu) (S0ix)",SMW005.201,PASS,
"Wi-fi connection after suspension (Fedora) (S0ix)",SMW005.202,PASS,
"Wi-fi connection after suspension (Ubuntu) (S3)",SMW006.201,PASS,
"Wi-fi connection after suspension (Fedora) (S3)",SMW006.202,PASS,
"NVMe detection after cold boot (Ubuntu)",SNV0001.001,PASS,
"NVMe detection after cold boot (Qubes OS)",SNV0001.002,PASS,
"NVMe detection after warm boot (Ubuntu)",SNV002.201,PASS,
"NVMe detection after warm boot (Fedora)",SNV002.202,PASS,
"NVMe detection after reboot (Ubuntu)",SNV003.201,PASS,
"NVMe detection after reboot (Fedora)",SNV003.202,PASS,
"NVMe detection after suspension (Ubuntu)",SNV004.201,PASS,
"NVMe detection after suspension (Fedora)",SNV004.202,PASS,
"2x S0ix suspend cycle (AC) (Ubuntu)",SPM002.001,PASS,"this test is not automated, performed manually"
"2x S0ix suspend cycle (AC) (Windows)",SPM002.002,PASS,"this test is not automated, performed manually"
"2x S3 suspend cycle (AC) (Ubuntu)",SPM004.001,PASS,"this test is not automated, performed manually"
"2x S3 suspend cycle (AC) (Windows)",SPM004.002,PASS,"this test is not automated, performed manually"
"2x warmboot cycle (AC) (Ubuntu)",SPM006.001,PASS,
"2x warmboot cycle (AC) (Windows)",SPM006.002,PASS,
"Verify if no reboot occurs in the OS (Qubes OS)",STB001.004,PASS,"Haven't encountered any unexpected reboots during the tests"
"Verify if no reboot occurs in the OS (Ubuntu)",STB001.201,PASS,
"Verify if no reboot occurs in the OS (Fedora)",STB001.202,PASS,
"Verify if no reboot occurs in the OS (Windows)",STB001.301,PASS,
"No unexpected boot errors (Qubes OS)",STB002.002,FAIL,"https://github.com/Dasharo/dasharo-issues/issues/1535"
"Verify if no unexpected boot errors appear in Linux logs",STB002.201,FAIL,"https://github.com/Dasharo/dasharo-issues/issues/1531"
"Verify if no unexpected boot errors appear in Linux logs",STB002.202,FAIL,"https://github.com/Dasharo/dasharo-issues/issues/1531"
"USB devices detection after cold boot (Ubuntu)",SUD0001.001,PASS,
"USB devices detection after cold boot (Qubes OS)",SUD0001.002,PASS,
"USB devices detection after warm boot (Qubes OS)",SUD0002.002,PASS,
"USB devices detection after reboot (Qubes OS)",SUD0003.002,PASS,
"USB devices detection after suspension (Qubes OS) (S3)",SUD0004.004,PASS,
"USB devices detection after warm boot (Ubuntu)",SUD002.201,PASS,
"USB devices detection after warm boot (Fedora)",SUD002.202,PASS,
"USB devices detection after reboot (Ubuntu)",SUD003.201,PASS,
"USB devices detection after reboot (Fedora)",SUD003.202,PASS,
"USB devices detection after suspension (Ubuntu) (S0ix)",SUD005.201,PASS,
"USB devices detection after suspension (Fedora) (S0ix)",SUD005.202,PASS,"manual, systemctl start systemd-suspend.service"
"USB devices detection after suspension (Ubuntu) (S3)",SUD006.201,PASS,
"USB devices detection after suspension (Fedora) (S3)",SUD006.202,PASS,
"Platform suspend and resume (Ubuntu, wakeup flag)",SUSP001.201,PASS,
"Platform suspend and resume (QubesOS, wakeup flag)",SUSP001.203,PASS,
"Platform suspend and resume (Ubuntu, press key)",SUSP002.201,PASS,
"Platform suspend and resume (QubesOS, press key)",SUSP002.203,FAIL,"https://github.com/Dasharo/dasharo-issues/issues/1044, https://github.com/Dasharo/dasharo-issues/issues/731"
"Platform suspend and resume (Ubuntu, power button)",SUSP003.201,PASS,
"Platform suspend and resume (QubesOS, power button)",SUSP003.203,PASS,
"Cyclic platform suspend and resume (Ubuntu) (S0ix)",SUSP006.201,PASS,
"Cyclic platform suspend and resume (Fedora) (S0ix)",SUSP006.202,PASS,
"Cyclic platform suspend and resume (Ubuntu) (S3)",SUSP007.201,PASS,
"Cyclic platform suspend and resume (Fedora) (S3)",SUSP007.202,FAIL,"https://github.com/Dasharo/dasharo-issues/issues/1529"
"Cyclic platform suspend and resume (Qubes OS) (S3)",SUSP007.203,FAIL,"https://github.com/Dasharo/dasharo-issues/issues/1535"
"Detect TPM after platform reboot (Ubuntu)",TPD003.201,PASS,
"Detect TPM after platform reboot (Fedora)",TPD003.202,PASS,
"Detect TPM after platform suspend (Ubuntu)",TPD004.201,PASS,
"Detect TPM after platform suspend (Fedora)",TPD004.202,PASS,
"USB detect and boot after coldboot",UBT001.001,PASS,
"USB detect and boot after warmboot",UBT002.001,PASS,
"USB detect and boot after system reboot",UBT003.001,PASS,
"USB detection after coldboot",UDT001.001,PASS,
"USB detection after warmboot",UDT001.002,PASS,
"USB detection after system reboot",UDT001.003,PASS,
"Manual Single Threaded CPU Benchmark (Windows) (AC)",UPP001.301,PASS,"OSFV fail, https://github.com/Dasharo/open-source-firmware-validation/issues/934"
"Manual Multi Threaded CPU Benchmark (Windows) (AC)",UPP002.301,PASS,"https://github.com/Dasharo/open-source-firmware-validation/issues/934"
"USB devices detected in FW",USB001.001,PASS,
"USB devices detected by OS (Ubuntu)",USB001.201,PASS,
"USB devices detected by OS (Fedora)",USB001.202,PASS,
"USB devices detected by OS (Qubes OS)",USB001.203,PASS,
"USB devices detected by OS (Windows)",USB001.301,PASS,"manual, Windows on this device changes the bootorder after booting making it impossible to run automated tests via ssh"
"USB keyboard detected in FW",USB002.001,PASS,
"USB keyboard in OS (Ubuntu)",USB002.201,PASS,
"USB keyboard in OS (Fedora)",USB002.202,PASS,
"USB keyboard in OS (Qubes OS)",USB002.203,PASS,
"USB keyboard in OS (Windows)",USB002.301,PASS,"manual, Windows on this device changes the bootorder after booting making it impossible to run automated tests via ssh"
"Enable USB Mass Storage (firmware)",USS003.001,PASS,
"Disable USB Mass Storage (firmware)",USS004.001,PASS,
"Windows 11 installation and boot",WBT001.001,PASS,
